,Unnamed: 0,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,Crew,genre
10051,10051,tt0262002,The Silencer,Robert Lee,The Silencer,1999-01-01,92,5,486,Pamela Fu,"Action,NONE,NONE"
10052,10052,tt0262037,Thenali,K.S. Ravikumar,Thenali,2000-01-01,164,7,2379,"Jayaram, Kamal Haasan","Comedy,Drama,NONE"
10053,10053,tt0262196,19,Kazushi Watanabe,19,2000-01-01,83,6,571,"Kazushi Watanabe, Daijirô Kawaoka","Comedy,Crime,Drama"
10054,10054,tt0262210,Adanggaman,Roger Gnoan M'Bala,Adanggaman,2000-01-01,90,6,191,"Mohammed Soudani, Jean-Marie Adiaffi","Drama,NONE,NONE"
10055,10055,tt0262246,Attack the Gas Station,Sang-Jin Kim,Juyuso seubgyuksageun,1999-01-01,113,6,4437,Sung-Jae Lee,"Comedy,Crime,NONE"
10056,10056,tt0262264,Lotus Lantern,Guang Xi Chang,Bao lian deng,1999-01-01,85,6,803,NONE,"Animation,NONE,NONE"
10057,10057,tt0262307,The Fog,Zülfü Livaneli,Sis,1989-01-01,105,6,238,"Rutkay Aziz, Savas Ay, Mustafa Alabora, Rutkay Aziz","Drama,NONE,NONE"
10058,10058,tt0262430,Gaayam,Ram Gopal Varma,Gaayam,1993-01-01,140,7,490,Jagapathi Babu,"Action,Crime,Drama"
10059,10059,tt0262432,George Washington,David Gordon Green,George Washington,2000-01-01,89,7,8477,"Sam Froelich, David Gordon Green, Anna Dudley","Drama,NONE,NONE"
10060,10060,tt0262457,GǬle GǬle,Zeki Ökten,GǬle GǬle,2000-01-01,105,6,1685,"Sükran Güngör, Ipek Tuzcuoglu, Aysegül Aldinç, Esref Kolçak","Comedy,Drama,Romance"
10061,10061,tt0262527,Jhooth Bole Kauwa Kaate,Hrishikesh Mukherjee,Jhooth Bole Kauwa Kaate,1998-01-01,148,5,846,Anil Kapoor,"Comedy,Romance,NONE"
10062,10062,tt0262529,Crash Landing,Jianya Zhang,Jinji pojiang,2000-01-01,114,5,122,"Fan Xu, Bing Shao","Action,NONE,NONE"
10063,10063,tt0262554,Kunti Puthrudu,Dasari Narayana Rao,Kunti Puthrudu,1993-01-01,140,8,258,Kaikala Satyanarayana,"Drama,NONE,NONE"
10064,10064,tt0262560,The Law of Enclosures,John Greyson,The Law of Enclosures,2000-01-01,111,6,269,"Bronwyn Dobchuk-Land, Sarah Polley","Drama,NONE,NONE"
10065,10065,tt0262614,Beggars and Proud Ones,Asmaa El-Bakry,Beggars and Noblemen,1991-01-01,92,7,112,"Salah El-Saadany, Asmaa El-Bakry, Salah El-Saadany","Drama,Mystery,NONE"
10066,10066,tt0262636,Naa Mogudu Nanke Sontham,Dasari Narayana Rao,Naa Mogudu Nanke Sontham,1989-01-01,147,9,166,Mohan Babu,"Comedy,NONE,NONE"
10067,10067,tt0262690,Letter to America,Iglika Triffonova,Pismo do Amerika,2000-01-01,90,7,766,"Rossitsa Valkanova, Liubov Liubcheva, Phillip Avramov","Drama,NONE,NONE"
10068,10068,tt0262698,Dust to Dust,Juan Carlos de Llaca,Por la libre,2000-01-01,96,6,946,"Gina Morett, Rodrigo Cachero, Osvaldo Benavides","Comedy,NONE,NONE"
10069,10069,tt0262774,"Smell of Camphor, Fragrance of Jasmine",Bahman Farmanara,"Booye kafoor, atre yas",2000-01-01,92,6,707,"Roya Nonahali, Bahman Farmanara","Drama,NONE,NONE"
10070,10070,tt0262826,Thomas in Love,Pierre-Paul Renders,Thomas est amoureux,2000-01-01,97,7,2018,"Dominique Baeyens, Virginie Saint-Martin, Magali Pinglaut, Benoît Verhaert","Comedy,Drama,Romance"
10071,10071,tt0262833,Red Ink,Francisco J. Lombardi,Tinta roja,2000-01-01,121,7,594,"Francisco J. Lombardi, Hernán Romero","Crime,Drama,NONE"
10072,10072,tt0262852,Two Town Rowdy,Dasari Narayana Rao,Two Town Rowdy,1989-01-01,140,8,107,Venkatesh Daggubati,"Action,Drama,Romance"
10073,10073,tt0263026,Abuzer Kadayif,Tunç Basaran,Abuzer Kadayif,2000-01-01,104,5,2369,"Kandemir Konduk, Talat Bulut, Ayla Oranli, Metin Akpinar","Comedy,Drama,Musical"
10074,10074,tt0263065,Arabesque,Ertem Egilmez,Arabesk,1989-01-01,92,8,8135,"Dogu Erkan, Necati Bilgiç, Üstün Asutay, Sener Sen","Comedy,Musical,NONE"
10075,10075,tt0263074,The Unforgettable Director of Love Movies,Yavuz Turgul,Ask Filmlerinin Unutulmaz YÇônetmeni,1990-01-01,106,7,4073,"Yavuzer Çetinkaya, Aytaç Yörükaslan, Sener Sen","Comedy,Drama,NONE"
10076,10076,tt0263156,Brave New Land,Lúcia Murat,Brava Gente Brasileira,2000-01-01,104,6,318,"Luciana Rigueira, Diogo Infante","Drama,War,NONE"
10077,10077,tt0263257,The Windmill,Atif Yilmaz,Degirmen,1986-01-01,99,7,1729,"Uluer Süer, Ayhan Tanriver, Sener Sen","Comedy,Drama,History"
10078,10078,tt0263294,Durusma,Yalçin Yelence,Durusma,1999-01-01,101,5,696,"Ercan Yazgan, Yalçin Yelence, Mehmet Akan","Comedy,Family,Romance"
10079,10079,tt0263321,Roman Summer,Matteo Garrone,Estate romana,2000-01-01,90,6,300,"Rossella Or, Simone Carella, Rossella Or","Comedy,Drama,NONE"
10080,10080,tt0263334,Beans,Bora Tekay,Fasulye,2000-01-01,105,7,2573,"Selim Erdogan, Haluk Özenç, Selim Erdogan","Comedy,Crime,NONE"
10081,10081,tt0263363,Fugitives,Miguel Hermoso,Fugitivas,2000-01-01,98,6,336,"Laia Marull, Beatriz Coronel, Paco De Osca, Laia Marull","Drama,Thriller,NONE"
10082,10082,tt0263366,De fǯke,Steven de Jong,De fǯke,2000-01-01,90,7,144,"Rense Westra, Steven de Jong, Rense Westra","Drama,War,NONE"
10083,10083,tt0263369,Gramofon Avrat,Yusuf Kurçenli,Gramofon Avrat,1987-01-01,82,6,140,"Mehmet Akan, Türkan Soray","Drama,Romance,NONE"
10084,10084,tt0263388,The Shadow Play,Yavuz Turgul,GÇôlge Oyunu,1993-01-01,103,7,3503,"Yavuz Turgul, Sener Sen","Drama,Fantasy,NONE"
10085,10085,tt0263426,"My Dreams, My Love and You",Atif Yilmaz,"Hayallerim, Askim ve Sen",1987-01-01,100,7,521,"Müsfik Kenter, Esin Engin, Türkan Soray, Türkan Soray","Drama,Fantasy,Romance"
10086,10086,tt0263438,Everything's Gonna Be Great,Ömer Vargi,Her Sey Ç?ok GǬzel Olacak,1998-01-01,107,8,26147,"Yasar Güner, Ayumi Takano, Mazhar Alanson, Cem Yilmaz","Comedy,Drama,Thriller"
10087,10087,tt0263539,Karisik Pizza,Umur Turagay,Karisik Pizza,1998-01-01,94,5,521,"Tamer Baran, Olgun Simsek","Comedy,Crime,Thriller"
10088,10088,tt0263677,Love Me Not?,Giorgos Panousopoulos,M' agapas?,1989-01-01,102,6,206,"Vassilis Alexakis, Sofia Aliberti, Andreas Barkoulis","Comedy,Drama,Romance"
10089,10089,tt0263743,Milyarder,Kartal Tibet,Milyarder,1987-01-01,96,7,4427,"Erhan Dilligil, Sener Sen","Comedy,Drama,NONE"
10090,10090,tt0263790,Sunday's Dream,Yôichirô Takahashi,Nichiyobi wa owaranai,2000-01-01,89,7,131,"Yôichirô Takahashi, Yumika Hayashi","Drama,NONE,NONE"
10091,10091,tt0263810,Ç?lǬ Bir Deniz,Atif Yilmaz,Ç?lǬ Bir Deniz,1989-01-01,84,6,117,Özdemir Ince,"Drama,Romance,NONE"
10092,10092,tt0263854,The Perfect Education,Ben Wada,Kanzen-naru shiiku,1999-01-01,96,5,309,Ryôsuke Nogi,"Drama,NONE,NONE"
10093,10093,tt0263868,Backdoor,Yorgos Tsemberopoulos,Piso porta,2000-01-01,105,6,523,"Sotiris Kakisis, Spyros Zagoraios","Drama,NONE,NONE"
10094,10094,tt0263954,Rumuz GoncagǬl,Irfan Tözüm,Rumuz GoncagǬl,1987-01-01,86,6,157,"Müsfik Kenter, Türkan Soray","Comedy,Drama,NONE"
10095,10095,tt0263957,The Iron Ladies,Yongyoot Thongkongtoon,Satree lek,2000-01-01,104,6,1440,"Anucha Chatkaew, Kokkorn Benjathikoon, Jesdaporn Pholdee","Comedy,Drama,Sport"
10096,10096,tt0263962,Sahmaran,Zülfü Livaneli,Sahmaran,1994-01-01,97,6,419,Türkan Soray,"Adventure,Family,NONE"
10097,10097,tt0263963,By Player,Kaneto Shindô,Sanmon yakusha,2000-01-01,126,7,116,Naoto Takenaka,"Drama,Romance,NONE"
10098,10098,tt0264025,Soguktu ve Yagmur Ç?iseliyordu,Engin Ayça,Soguktu ve Yagmur Ç?iseliyordu,1990-01-01,101,6,156,"Mehmet Atak, Ayhan Arli, Zehra Alptürk, Türkan Soray","Drama,Romance,NONE"
10099,10099,tt0264357,Ammoru,Kodi Ramakrishna,Ammoru,1995-01-01,129,7,314,Ramya Krishnan,"Fantasy,Thriller,NONE"
10100,10100,tt0264415,Bhairava Dweepam,Singeetam Srinivasa Rao,Bhairava Dweepam,1994-01-01,162,8,922,"Raavi Kondala Rao, Subhalekha Sudhakar","Action,Adventure,Comedy"
10101,10101,tt0264507,Cuibul de viespi,Horea Popescu,Cuibul de viespi,1987-01-01,115,8,530,"Horea Popescu, Tamara Buciuceanu-Botez","Comedy,NONE,NONE"
10102,10102,tt0264603,Extemporal la dirigentie,Nicolae Corjos,Extemporal la dirigentie,1987-01-01,90,7,785,"Costin Marculescu, Carmen Enea, Tamara Buciuceanu-Botez","Comedy,Romance,NONE"
10103,10103,tt0264710,Interstate 84,Ross Partridge,Interstate 84,2000-01-01,99,5,267,Kevin Dillon,"Drama,Mystery,NONE"
10104,10104,tt0264820,Magalir Mattum,Singeetam Srinivasa Rao,Magalir Mattum,1994-01-01,132,7,578,Revathi,"Comedy,Drama,Thriller"
10105,10105,tt0264916,Monarch,John Walsh,Monarch,2000-01-01,109,5,132,T.P. McKenna,"Biography,Drama,History"
10106,10106,tt0265018,Ah! My Goddess: The Movie,Hiroaki Gôda,Aa! Megamisama! The Movie,2000-01-01,106,7,1179,Bridget Hoffman,"Animation,Comedy,Drama"
10107,10107,tt0265129,Against the Wind,Peter Del Monte,Controvento,2000-01-01,98,5,134,Margherita Buy,"Drama,NONE,NONE"
10108,10108,tt0265144,Offside,Serdar Akar,Dar Alanda Kisa Paslasmalar,2000-01-01,120,7,3167,"Savas Dinçel, Sezai Aydin, Sahnaz Çakiralp, Savas Dinçel","Drama,Sport,NONE"
10109,10109,tt0265232,Once in a Lifetime,Susanne Bier,Livet ÇÏr en schlager,2000-01-01,108,5,2305,"Jonas Gardell, Jean-Pierre Barda, Thomas Helmig, Helena Bergström","Comedy,Drama,Music"
10110,10110,tt0265274,Landysh serebristyy,Tigran Keosayan,Landysh serebristyy,2000-01-01,88,6,379,"Valeriy Garkalin, Vladimir Dolinskiy, Olesya Zheleznyak","Comedy,Musical,Romance"
10111,10111,tt0265341,Money,Siva Nageshwara Rao,Money,1993-01-01,131,7,197,Renuka Shahane,"Action,Comedy,Drama"
10112,10112,tt0265436,Nuts for Love,Alberto Lecchi,Nueces para el amor,2000-01-01,103,6,458,"Alejandro Botto, Ricardo Mollo, León Gieco, Ariadna Gil","Drama,Romance,NONE"
10113,10113,tt0265602,Once We Grow Up,Renaud Cohen,Quand on sera grand,2000-01-01,102,6,130,"Renaud Cohen, Mathieu Demy","Comedy,Drama,NONE"
10114,10114,tt0265730,Sethu,Bala,Sethu,1999-01-01,130,8,2771,"Bala, Jyothi Lakshmi, Vikram","Action,Drama,Romance"
10115,10115,tt0265739,Born to Be King,Andrew Lau,Sheng zhe wei wang,2000-01-01,118,6,731,"Howard Tsou, Ekin Cheng","Crime,Thriller,NONE"
10116,10116,tt0266048,Whiteout,Setsurô Wakamatsu,Howaitoauto,2000-01-01,129,5,436,"Fumio Ogawa, Yûji Oda, Yûji Oda","Action,Thriller,NONE"
10117,10117,tt0266067,Healing Hearts,Tak-Hei Tang,Hap gwat yan sam,2000-01-01,107,6,208,Tony Leung Chiu-wai,"Drama,Romance,NONE"
10118,10118,tt0266079,You're the One,José Luis Garci,You're the one (una historia de entonces),2000-01-01,111,7,819,"José Luis Garci, Lydia Bosch","Drama,Romance,NONE"
10119,10119,tt0266288,Azhakiya Ravanan,Kamal,Azhakiya Ravanan,1996-01-01,120,7,922,Kavya Madhavan,"Comedy,Drama,NONE"
10120,10120,tt0266308,Battle Royale,Kinji Fukasaku,Batoru rowaiaru,2000-01-01,114,7,187183,"Makoto Ashikawa, Asami Kanai, Masanobu Andô, Tatsuya Fujiwara","Action,Adventure,Drama"
10121,10121,tt0266381,Fill Me with Life,Josetxo San Mateo,BÇ­ilame el agua,2000-01-01,106,6,435,"Antonio Vega, Josetxo San Mateo, Pilar López de Ayala","Crime,Drama,Romance"
10122,10122,tt0266407,Chicken Rice War,CheeK,Jiyuan qiaohe,2000-01-01,100,6,180,"Weng Kee Lee, Alias Kadir, Pierre Png","Comedy,Romance,NONE"
10123,10123,tt0266408,China Strike Force,Stanley Tong,Lei ting zhan jing,2000-01-01,103,5,1842,"Norika Fujiwara, Ruby Lin, Aaron Kwok","Action,Crime,NONE"
10124,10124,tt0266437,Demobbed,Roman Kachanov,DMB,2000-01-01,90,7,2962,"Mikhail Petrovsky, Viktor Cherepanov, Roman Kachanov, Pyotr Korshunkov","Comedy,NONE,NONE"
10125,10125,tt0266439,Dacait,Rahul Rawail,Dacait,1987-01-01,158,6,327,"Rahul Rawail, Rakhee Gulzar","Action,Drama,NONE"
10126,10126,tt0266441,Keep Away from the Window,Jan Jakub Kolski,Daleko od okna,2000-01-01,104,6,171,"Anna Gryszka, Boguslaw Nobel-Nobielski, Cezary Harasimowicz, Dorota Landowska","Drama,NONE,NONE"
10127,10127,tt0266464,Deyyam,Ram Gopal Varma,Deyyam,1996-01-01,86,6,215,NONE,"Horror,NONE,NONE"
10128,10128,tt0266519,Everything for a Reason,Vlas Parlapanides,Everything for a Reason,2000-01-01,89,8,1546,"Zaki Gordon, Dominic Comperatore","Comedy,Romance,NONE"
10129,10129,tt0266555,Freeze Me,Takashi Ishii,Furǩzu mǩ,2000-01-01,101,6,1820,"Harumi Inoue, Ken Nakayama, Harumi Inoue","Drama,Thriller,NONE"
10130,10130,tt0266568,I Am an S+M Writer,Ryûichi Hiroki,Futei no kisetsu,2000-01-01,88,5,270,"Jun Murakami, Ren Ôsugi","Comedy,Drama,NONE"
10131,10131,tt0266702,Konets operatsii Rezident,Venyamin Dorman,Konets operatsii Rezident,1986-01-01,145,6,154,"Leonardas Zelcius, Nikolai Brilling, Leonid Bronevoy, Georgi Zhzhyonov","Action,Adventure,NONE"
10132,10132,tt0266703,Jiang Hu: The Triad Zone,Dante Lam,Gong woo gau gap,2000-01-01,111,6,592,Tony Ka Fai Leung,"Comedy,Crime,NONE"
10133,10133,tt0266727,Little Soldiers,Gunnam Gangaraju,Little Soldiers,1996-01-01,105,8,444,Brahmanandam,"Comedy,Drama,Family"
10134,10134,tt0266791,Don't Play the Fool...,Valeri Chikov,Ne valyay duraka,1997-01-01,98,6,190,"Valeri Chikov, Tatyana Kravchenko, Sergei Agapitov, Mikhail Evdokimov","Adventure,Comedy,Crime"
10135,10135,tt0266821,Peculiarities of the National Hunt in the Winter,Aleksandr Rogozhkin,Osobennosti natsionalnoy okhoty v zimniy period,2000-01-01,98,6,1619,"Aleksey Buldakov, Semyon Strugachyov, Andrey Zibrov","Comedy,NONE,NONE"
10136,10136,tt0266855,Plum Blossom,Ji-kyoon Kwak,Cheongchun,2000-01-01,118,5,327,Kim Jung-hyun,"Drama,NONE,NONE"
10137,10137,tt0266870,Crossfire,Shûsuke Kaneko,Kurosufaia,2000-01-01,115,6,523,"Miyuki Miyabe, Akiko Yada","Crime,Drama,Horror"
10138,10138,tt0266875,Raat,Ram Gopal Varma,Raat,1992-01-01,127,7,1205,Revathi,"Horror,NONE,NONE"
10139,10139,tt0266926,Samundar,Rahul Rawail,Samundar,1986-01-01,144,5,170,Sunny Deol,"Action,Crime,Drama"
10140,10140,tt0266945,Scoutman,Masato Ishioka,Scoutman,2000-01-01,114,6,109,"Yuka Fujimoto, Miku Matsumoto","Drama,Romance,NONE"
10141,10141,tt0267116,Wild Zero,Tetsuro Takeuchi,Wild Zero,1999-01-01,98,6,3663,"Masashi Endô, Bass Wolf, Guitar Wolf","Comedy,Horror,Music"
10142,10142,tt0267246,Aatish: Feel the Fire,Sanjay Gupta,Aatish: Feel the Fire,1994-01-01,155,5,836,Sanjay Dutt,"Action,Crime,Drama"
10143,10143,tt0267277,Ashi Hi Banwa Banwi,Sachin Pilgaonkar,Ashi Hi Banwa Banwi,1988-01-01,137,9,1799,Ashwini Bhave,"Comedy,NONE,NONE"
10144,10144,tt0267427,The Loneliness of the Crocodiles,Jobst Oetzmann,Die Einsamkeit der Krokodile,2000-01-01,96,7,138,"Jobst Oetzmann, Dirk Kurbjuweit, Janek Rieke","Comedy,Drama,NONE"
10145,10145,tt0267490,Felicidades,Lucho Bender,Felicidades,2000-01-01,100,7,702,"Pablo Cedrón, Lucho Bender, Marcelo Mazzarello, Luis Machín","Comedy,Drama,NONE"
10146,10146,tt0267513,Gammat Jammat,Sachin Pilgaonkar,Gammat Jammat,1987-01-01,145,7,125,Sachin Pilgaonkar,"Comedy,Drama,NONE"
10147,10147,tt0267548,Haseena Maan Jaayegi,David Dhawan,Haseena Maan Jaayegi,1999-01-01,147,6,3435,Sanjay Dutt,"Action,Comedy,Romance"
10148,10148,tt0267601,Truth About Demons,Glenn Standring,The Irrefutable Truth About Demons,2000-01-01,90,5,1436,"Robert Tripe, Karl Urban","Fantasy,Horror,Thriller"
10149,10149,tt0267617,Courage,Farogh Siddique,Jigar,1992-01-01,161,5,869,"Sukanya Kulkarni, Ajay Devgn","Action,Drama,Romance"
10150,10150,tt0267622,Die Bad,Seung-wan Ryu,Jukgeona hokeun nabbeugeona,2000-01-01,95,6,424,Seung-beom Ryu,"Action,Crime,Drama"
10151,10151,tt0267664,Leftenan Adnan,Aziz M. Osman,Leftenan Adnan,2000-01-01,127,6,161,Aziz M. Osman,"Biography,Drama,History"
10152,10152,tt0267817,Party 7,Katsuhito Ishii,Party 7,2000-01-01,104,6,674,Masatoshi Nagase,"Comedy,NONE,NONE"
10153,10153,tt0268279,Edurinti Mogudu Pakkinti Pellam,Narasimha Rao Relangi,Edurinti Mogudu Pakkinti Pellam,1991-01-01,135,7,100,Rajendra Prasad,"Comedy,NONE,NONE"
10154,10154,tt0268424,Little Senegal,Rachid Bouchareb,Little Senegal,2000-01-01,97,6,427,"Roque Nuñez, Rachid Bouchareb, Sotigui Kouyaté","Drama,NONE,NONE"
10155,10155,tt0268509,Cabin Fever,Mona J. Hoel,NǾr nettene blir lange,2000-01-01,102,6,366,"Svein Scharffenberg, Kari Simonsen, Benedikte Lindbeck","Drama,NONE,NONE"
10156,10156,tt0268696,Time of Favor,Joseph Cedar,Ha-Hesder,2000-01-01,102,6,567,"Tinkerbell, Amnon Wolf, Aki Avni","Drama,NONE,NONE"
10157,10157,tt0268896,Edge of Night,Nikos Panayotopoulos,Afti i nyhta menei,2000-01-01,117,7,1248,"Stelios Kazantzidis, Giannis Papaioannou, Fotini Baxevani","Drama,Music,Romance"
10158,10158,tt0268996,Secret Tears,Ki-hyeong Park,Bimil,2000-01-01,105,5,181,"Ki-hyeong Park, Seung-woo Kim","Drama,Horror,Romance"
10159,10159,tt0269217,Tears of the Black Tiger,Wisit Sasanatieng,Fah talai jone,2000-01-01,110,6,2852,Pairoj Jaisingha,"Action,Comedy,Romance"
10160,10160,tt0269224,The Beasts,Walter Hugo Khouri,As Feras,1995-01-01,94,6,104,"Cláudia Liz, Áurea Campos, Nuno Leal Maia","Drama,NONE,NONE"
10161,10161,tt0269266,Nightmare,Byeong-ki Ahn,Gawi,2000-01-01,97,5,979,"Gyu-ri Kim, Hye-yeong Jo, Jeong-yun Choi, Gyu-ri Kim","Crime,Horror,Thriller"
10162,10162,tt0269389,Jalla! Jalla!,Josef Fares,Jalla! Jalla!,2000-01-01,88,6,14041,"Jan Fares, Ingemar Carlehed, Fares Fares","Comedy,Drama,Romance"
10163,10163,tt0269537,A Tree in House,Yazhou Yang,Mei shi tou zhe le,1998-01-01,113,6,211,"Wanfen Li, Gong Feng","Comedy,NONE,NONE"
10164,10164,tt0269546,Mi in,Kyun-dong Yeo,Mi in,2000-01-01,93,5,425,Ji-Ho Oh,"Drama,NONE,NONE"
10165,10165,tt0269614,Neji-shiki,Teruo Ishii,Neji-shiki,1998-01-01,87,6,259,NONE,"Drama,NONE,NONE"
10166,10166,tt0269642,Tears,Im Sang-soo,Nunmul,2000-01-01,101,6,165,"Im Sang-soo, Geun-yeong Park","Drama,NONE,NONE"
10167,10167,tt0269743,Barking Dogs Never Bite,Bong Joon Ho,Flandersui gae,2000-01-01,110,6,9370,Bae Doona,"Comedy,NONE,NONE"
10168,10168,tt0269763,War Live,Darko Bajic,Rat uzivo,2000-01-01,101,6,936,"Darko Bajic, Ivana Jovanovic, Mila Manojlovic, Dragan Bjelogrlic","Comedy,Drama,War"
10169,10169,tt0269856,Ritual,Hideaki Anno,Shiki-Jitsu,2000-01-01,128,7,2335,Shunji Iwai,"Drama,NONE,NONE"
10170,10170,tt0269857,Real Fiction,Kim Ki-duk,Shilje sanghwang,2000-01-01,82,5,1483,Ju Jin-Mo,"Crime,Drama,NONE"
10171,10171,tt0269876,The Slow Business of Going,Athina Rachel Tsangari,The Slow Business of Going,2000-01-01,101,5,150,Athina Rachel Tsangari,"Adventure,Comedy,NONE"
10172,10172,tt0269932,Happy Man,Malgorzata Szumowska,Szczesliwy czlowiek,2000-01-01,84,6,119,"Magdalena Sioma, Jadwiga Jankowska-Cieslak","Drama,NONE,NONE"
10173,10173,tt0269969,TÇïkyÇï gomi onna,Ryûichi Hiroki,TÇïkyÇï gomi onna,2000-01-01,88,6,364,Mami Nakamura,"Comedy,Drama,Romance"
10174,10174,tt0269987,Troublesome Night 2,Herman Yau,Yam yeung lo 2: Ngo joi nei joh yau,1997-01-01,96,5,138,Louis Koo,"Comedy,Horror,Thriller"
10175,10175,tt0270021,The Real Body,Sion Sono,Utsushimi,2000-01-01,110,6,236,NONE,"Comedy,Drama,Romance"
10176,10176,tt0270219,Baat Ban Jaye,Bharat Rangachary,Baat Ban Jaye,1986-01-01,148,6,189,Zeenat Aman,"Comedy,NONE,NONE"
10177,10177,tt0270321,Dr. Babasaheb Ambedkar,Jabbar Patel,Dr. Babasaheb Ambedkar,2000-01-01,197,8,2569,"Mohan Gokhale, Mammootty","Biography,History,NONE"
10178,10178,tt0270348,Protest,Masud Kimiai,Eteraz,2000-01-01,92,6,817,"Bita Farahi, Dariush Arjmand","Crime,Drama,Romance"
10179,10179,tt0270500,Total Love,Gur Bentwich,Mashehu Totali,2000-01-01,83,6,216,Herman Brood,"Adventure,Romance,NONE"
10180,10180,tt0270539,No respires: El amor estÇ­ en el aire,Joan Potau,No respires: El amor estÇ­ en el aire,1999-01-01,97,6,115,"Joan Potau, Óscar Ladoire","Comedy,NONE,NONE"
10181,10181,tt0270560,Our Lips Are Sealed,Craig Shapiro,Our Lips Are Sealed,2000-01-01,89,5,4975,"Ryan Clark, Sebastian Di Modica, Ashley Olsen","Comedy,Crime,Family"
10182,10182,tt0270640,Senario Lagi,Aziz M. Osman,Senario Lagi,2000-01-01,118,7,103,NONE,"Adventure,Comedy,Family"
10183,10183,tt0270784,Khleb - imya sushchestvitelnoe,Grigori Nikulin,Khleb - imya sushchestvitelnoe,1988-01-01,580,6,164,"Mariya Lavrova, Iosif Krinskiy, Natalya Merts, Nikolai Voloshin","Drama,History,Romance"
10184,10184,tt0270919,Ditto,Jeong-kwon Kim,Donggam,2000-01-01,110,7,2149,"Ha Ji-Won, Yoo Ji-tae","Drama,Romance,Sci-Fi"
10185,10185,tt0270969,Gips,Akihiko Shiota,Gipusu,2000-01-01,83,5,125,Hinako Saeki,"Drama,NONE,NONE"
10186,10186,tt0271003,IkÇðngut,Gísli Snær Erlingsson,IkÇðngut,2000-01-01,90,6,243,"Friðrik Steinn Friðriksson, Gísli Snær Erlingsson, Einar Örn Einarsson","Action,Adventure,Drama"
10187,10187,tt0271029,Come Sweet Death,Wolfgang Murnberger,"Komm, sǬsser Tod",2000-01-01,107,7,3382,"Gottfried Breitfuss, Trude Ackermann, Brigitte Antonius, Josef Hader","Comedy,Mystery,Thriller"
10188,10188,tt0271121,Mulberry,Lee Doo-yong,Ppong,1986-01-01,114,6,145,"Mi-sook Lee, Mi-sook Lee","Drama,NONE,NONE"
10189,10189,tt0271193,Sleepwalk,James Savoca,Sleepwalk,2000-01-01,98,5,160,Drea de Matteo,"Drama,Romance,NONE"
10190,10190,tt0271345,Aavanazhi,I.V. Sasi,Aavanazhi,1986-01-01,156,7,437,"Innocent Vareed Thekkethala, Mammootty","Action,Crime,Thriller"
10191,10191,tt0271354,Adayalam,K. Madhu,Adayalam,1991-01-01,136,6,124,Mammootty,"Crime,Mystery,Thriller"
10192,10192,tt0271355,Adharvam,Dennis Joseph,Adharvam,1989-01-01,150,7,157,Mammootty,"Adventure,Fantasy,Thriller"
10193,10193,tt0271369,Artham,Sathyan Anthikad,Artham,1989-01-01,134,6,180,NONE,"Crime,Drama,Thriller"
10194,10194,tt0271383,A Dog's Will,Guel Arraes,O Auto da Compadecida,2000-01-01,104,8,15366,"Guel Arraes, Virginia Cavendish, Ariano Suassuna, Matheus Nachtergaele","Comedy,Drama,Fantasy"
10195,10195,tt0271459,Dhruvam,Joshiy,Dhruvam,1993-01-01,138,8,1854,Jayaram,"Action,Drama,Thriller"
10196,10196,tt0271481,Ee Thanutha Veluppan Kalathu,Joshiy,Ee Thanutha Veluppan Kalathu,1990-01-01,140,7,500,NONE,"Mystery,Thriller,NONE"
10197,10197,tt0271545,Hitler,Siddique,Hitler,1996-01-01,153,7,1379,Mammootty,"Action,Comedy,Drama"
10198,10198,tt0271563,Indraprastham,K.K. Haridas,Indraprastham,1996-01-01,137,5,164,Mammootty,"Crime,Thriller,NONE"
10199,10199,tt0271572,Iyer the Great,Bhadran,Iyer the Great,1990-01-01,123,7,331,NONE,"Thriller,NONE,NONE"
10200,10200,tt0271575,Jagratha,K. Madhu,Jagratha,1989-01-01,134,7,850,"Prathapachandran, Mammootty","Crime,Mystery,Thriller"
10201,10201,tt0271581,Johnnie Walker,Jayaraj,Johnnie Walker,1992-01-01,127,6,249,Mammootty,"Drama,NONE,NONE"
10202,10202,tt0271586,Kalikkalam,Sathyan Anthikad,Kalikkalam,1990-01-01,127,7,341,Chitra,"Comedy,Drama,Thriller"
10203,10203,tt0271593,Kauravar,Joshiy,Kauravar,1992-01-01,149,7,754,Murali,"Crime,Drama,NONE"
10204,10204,tt0271595,The King,Shaji Kailas,The King,1995-01-01,198,7,1615,"Sonia, Mammootty","Action,Thriller,NONE"
10205,10205,tt0271601,Kottayam Kunjachan,T.S. Suresh Babu,Kottayam Kunjachan,1990-01-01,120,7,851,Mammootty,"Action,Comedy,Drama"
10206,10206,tt0271607,Kuttettan,Joshiy,Kuttettan,1990-01-01,133,6,201,Mammootty,"Comedy,Drama,NONE"
10207,10207,tt0271636,Mazhayethum Munpe,Kamal,Mazhayethum Munpe,1995-01-01,138,7,677,Mammootty,"Drama,Romance,NONE"
10208,10208,tt0271648,Mrigaya,I.V. Sasi,Mrigaya,1989-01-01,142,8,1412,"Mammootty, Paravoor Bharathan","Adventure,Drama,NONE"
10209,10209,tt0271663,Nair Saab,Joshiy,Nair Saab,1989-01-01,157,7,507,"Maniyanpilla Raju, Sumalatha","Action,Thriller,NONE"
